,game_str,play_id,at_bat,timestamp,player_position,event_code,Season,HomeTeam,AwayTeam,Day,inning,top_bottom,pitcher,pitcher_hand,first_baserunner,second_baserunner,third_baserunner,field_x_1b,field_y_1b,field_x_runner,field_y_runner,distance_from_1b,distance_to_baseline,lead_distance,pitch_label,group_number
2831,1884_130_Vis3AU_Home3A,176,41.0,5687284,1,6,Season_1884,Home3A,Vis3AU,day_130,5.0,bottom,2042.0,Right,993.0,,,61.2018,63.6996,55.3365,72.0249,11.080380871612672,0.7159301788981285,11.057227692280868,after,709
2832,1884_130_Vis3AU_Home3A,177,41.0,5711184,1,1,Season_1884,Home3A,Vis3AU,day_130,5.0,bottom,2042.0,Right,993.0,,,56.1336,64.1352,53.4333,75.8049,15.219951146439334,2.009111804745296,15.086761834669264,before,710
2833,1884_130_Vis3AU_Home3A,178,41.0,5743484,1,6,Season_1884,Home3A,Vis3AU,day_130,5.0,bottom,2042.0,Right,993.0,,,60.1959,63.4368,55.3455,73.326,12.089523822301679,1.6345775517515833,11.978511697089484,pickoff,710
2834,1884_130_Vis3AU_Home3A,179,41.0,5767884,1,1,Season_1884,Home3A,Vis3AU,day_130,5.0,bottom,2042.0,Right,993.0,,,58.2201,65.751,52.4412,76.4967,16.373454135581778,1.7867399139240325,16.275673897261235,after,710
2841,1884_130_Vis3AU_Home3A,263,65.0,9125384,1,6,Season_1884,Home3A,Vis3AU,day_130,8.0,bottom,8299.0,Left,547.0,,,59.9499,62.877,55.8564,70.4784,9.590125730145559,0.0023549290067757236,9.590125441010105,before,712
2842,1884_130_Vis3AU_Home3A,264,65.0,9145684,1,6,Season_1884,Home3A,Vis3AU,day_130,8.0,bottom,8299.0,Left,547.0,,,60.5211,63.4302,55.9227,71.1696,10.050597964797916,0.5342451764555146,10.036388869580234,pickoff,712
2843,1884_130_Vis3AU_Home3A,265,65.0,9167684,1,1,Season_1884,Home3A,Vis3AU,day_130,8.0,bottom,8299.0,Left,547.0,,,57.5043,64.2771,48.2703,79.095,21.062396328290852,0.6344419790093588,21.052838822003807,after,712
2847,1884_138_Vis3AV_Home3A,47,12.0,1497438,1,1,Season_1884,Home3A,Vis3AV,day_138,2.0,bottom,9863.0,Right,492.0,,,59.8029,62.7135,52.7985,76.308,16.00487320318409,1.9092077907925051,15.890591299935235,before,713
2848,1884_138_Vis3AV_Home3A,48,12.0,1514488,1,6,Season_1884,Home3A,Vis3AV,day_138,2.0,bottom,9863.0,Right,492.0,,,59.9571,61.3314,57.1029,70.2663,8.596887582142738,0.7424527876906281,8.56476736158376,pickoff,713
2849,1884_138_Vis3AV_Home3A,49,12.0,1552438,1,1,Season_1884,Home3A,Vis3AV,day_138,2.0,bottom,9863.0,Right,492.0,,,58.6299,63.7956,52.4505,76.4952,16.366518789589918,1.7923195139386112,16.268083109265046,after,713
2862,1884_139_Vis3AV_Home3A,15,4.0,377032,1,1,Season_1884,Home3A,Vis3AV,day_139,1.0,top,893.0,Right,8281.0,,,59.8833,62.8101,56.2137,73.4472,11.6923456812566,2.3386159281079832,11.456082361383384,before,715
2863,1884_139_Vis3AV_Home3A,16,4.0,397232,1,6,Season_1884,Home3A,Vis3AV,day_139,1.0,top,893.0,Right,8281.0,,,60.8469,62.8269,57.7794,72.0081,9.647323876080865,2.4460396872306625,9.332081644439919,pickoff,715
2864,1884_139_Vis3AV_Home3A,17,4.0,421582,1,6,Season_1884,Home3A,Vis3AV,day_139,1.0,top,893.0,Right,8281.0,,,59.7207,63.42,57.2262,71.2905,9.337736593522003,1.548460052781861,9.208452429965563,after,715
2868,1884_139_Vis3AV_Home3A,27,6.0,757682,1,1,Season_1884,Home3A,Vis3AV,day_139,1.0,bottom,6766.0,Right,547.0,,,69.4968,72.1716,54.8508,73.1574,12.260564236608356,1.1636268766112412,12.205220517959837,before,717
2869,1884_139_Vis3AV_Home3A,28,6.0,776132,1,1,Season_1884,Home3A,Vis3AV,day_139,1.0,bottom,6766.0,Right,547.0,,,61.941,60.6396,54.7551,72.684,11.959222215930263,0.7634776174209849,11.934827101290455,pickoff,717
2870,1884_139_Vis3AV_Home3A,29,7.0,812532,1,6,Season_1884,Home3A,Vis3AV,day_139,1.0,bottom,6766.0,Right,547.0,,,60.9939,63.4341,54.8634,71.9412,11.33383593493394,0.3199064625391739,11.3293202291764,after,717
2871,1884_139_Vis3AV_Home3A,30,7.0,826532,1,1,Season_1884,Home3A,Vis3AV,day_139,1.0,bottom,6766.0,Right,547.0,,,61.1916,61.971,55.383,72.4329,11.362741720641193,1.0351444235593732,11.31549271717206,before,718
2872,1884_139_Vis3AV_Home3A,35,8.0,971032,1,1,Season_1884,Home3A,Vis3AV,day_139,1.0,bottom,6766.0,Right,547.0,,,61.2672,60.4707,55.8672,71.6652,10.462577066860726,0.8421475166879108,10.428629173584435,pickoff,718
2873,1884_139_Vis3AV_Home3A,36,8.0,991882,1,6,Season_1884,Home3A,Vis3AV,day_139,1.0,bottom,6766.0,Right,547.0,,,61.5939,60.2586,55.32,70.9038,10.269877820110619,0.08186301977890503,10.269551542593899,after,718
2874,1884_139_Vis3AV_Home3A,37,8.0,1010182,1,6,Season_1884,Home3A,Vis3AV,day_139,1.0,bottom,6766.0,Right,547.0,,,61.305,63.6192,56.7549,71.1717,9.521464955562248,1.1291104238652507,9.45427969496983,before,719
2875,1884_139_Vis3AV_Home3A,38,8.0,1037582,1,1,Season_1884,Home3A,Vis3AV,day_139,1.0,bottom,6766.0,Right,547.0,,,61.0401,63.075,55.2285,71.2695,10.59499044360116,0.1092940725139051,10.594426709629607,pickoff,719
2876,1884_139_Vis3AV_Home3A,52,14.0,1604032,1,1,Season_1884,Home3A,Vis3AV,day_139,2.0,bottom,6766.0,Right,475.0,,,60.8064,62.1285,55.6851,71.6238,10.548967174562637,0.6832762570877555,10.526815378190129,after,719
2877,1884_139_Vis3AV_Home3A,53,14.0,1620832,1,6,Season_1884,Home3A,Vis3AV,day_139,2.0,bottom,6766.0,Right,475.0,,,60.7728,62.9511,55.9515,71.5035,10.284534238360042,0.7888854420284418,10.254233479853848,before,720
2878,1884_139_Vis3AV_Home3A,54,14.0,1637482,1,1,Season_1884,Home3A,Vis3AV,day_139,2.0,bottom,6766.0,Right,475.0,,,61.0104,62.0796,55.362,71.7264,10.83925223251124,0.5248277741313598,10.826538909896378,pickoff,720
2879,1884_139_Vis3AV_Home3A,102,27.0,3661032,1,1,Season_1884,Home3A,Vis3AV,day_139,3.0,bottom,6766.0,Right,786.0,,,69.4314,72.6987,57.5199,69.5967,7.815810060384014,0.5703195926842847,7.794974179700687,after,720
2880,1884_139_Vis3AV_Home3A,103,27.0,3689082,1,6,Season_1884,Home3A,Vis3AV,day_139,3.0,bottom,6766.0,Right,786.0,,,60.285,61.3893,58.1667,68.9352,6.893211147933881,0.5677223558697139,6.869792664749474,before,721
2881,1884_139_Vis3AV_Home3A,104,27.0,3708732,1,1,Season_1884,Home3A,Vis3AV,day_139,3.0,bottom,6766.0,Right,786.0,,,60.4149,61.7778,57.3585,67.1802,6.308492552900414,1.2390268824930801,6.185619667782643,pickoff,721
2882,1884_139_Vis3AV_Home3A,199,59.0,7719832,1,1,Season_1884,Home3A,Vis3AV,day_139,6.0,bottom,4833.0,Left,547.0,,,61.161,61.9545,55.7688,71.5185,10.414567090858844,0.6691296457792627,10.39304927377617,after,721
2886,1884_139_Vis3AV_Home3A,211,61.0,8067532,1,6,Season_1884,Home3A,Vis3AV,day_139,6.0,bottom,4833.0,Left,786.0,,,61.3545,61.6521,57.1518,70.3623,8.640293544203232,0.8446282270046495,8.59891130830799,before,723
2887,1884_139_Vis3AV_Home3A,212,61.0,8082632,1,6,Season_1884,Home3A,Vis3AV,day_139,6.0,bottom,4833.0,Left,786.0,,,61.2093,61.401,57.9231,68.5008,6.731574425793715,0.08945806546541878,6.730979980992601,pickoff,723
2888,1884_139_Vis3AV_Home3A,213,61.0,8097232,1,1,Season_1884,Home3A,Vis3AV,day_139,6.0,bottom,4833.0,Left,786.0,,,60.0297,60.3816,58.2012,68.6916,6.685248836056884,0.42152892683008336,6.671946145154756,after,723
2895,1884_001_Vis4AK_Home4A,88,,2793744,1,1,Season_1884,Home4A,Vis4AK,day_001,0.0,,722.0,Right,3302.0,,,56.2104,66.1524,52.2153,74.6889,15.149428943032804,0.35817532091944015,15.145194212669717,before,725
2897,1884_001_Vis4AK_Home4A,90,25.0,2830894,1,1,Season_1884,Home4A,Vis4AK,day_001,3.0,top,722.0,Right,3302.0,,,57.4617,66.6666,52.2603,75.5904,15.78949867000216,1.0223237744211866,15.756367676284189,after,725
2900,1884_001_Vis4AK_Home4A,118,31.0,3674744,1,1,Season_1884,Home4A,Vis4AK,day_001,4.0,top,722.0,Right,6374.0,,,58.4148,65.5719,53.2065,76.743,16.110590034197998,2.505116728603422,15.914631677361282,after,725
2910,1884_001_Vis4AK_Home4A,296,73.0,10082694,1,1,Season_1884,Home4A,Vis4AK,day_001,9.0,top,792.0,Right,8115.0,,,58.7964,64.4166,54.5379,76.7637,15.391779432541254,3.4689730172307778,14.995769413595449,before,729
2911,1884_002_Vis4AK_Home4A,12,4.0,292853,1,1,Season_1884,Home4A,Vis4AK,day_002,1.0,top,659.0,Left,9036.0,,,59.2938,64.0452,54.6756,75.5835,14.32224603929146,2.7396944545679895,14.057766746735036,pickoff,729
2912,1884_002_Vis4AK_Home4A,13,,310103,1,6,Season_1884,Home4A,Vis4AK,day_002,0.0,,659.0,Left,9036.0,,,60.3333,63.1911,56.5281,73.5297,11.594466770835131,2.620638658652368,11.294419538904014,after,729
2916,1884_002_Vis4AK_Home4A,20,7.0,606853,1,1,Season_1884,Home4A,Vis4AK,day_002,1.0,bottom,4555.0,Right,467.0,,,58.029,66.3375,55.9794,74.8227,12.985403330278192,3.135943862140233,12.601053755281935,before,731
2917,1884_002_Vis4AK_Home4A,129,35.0,4451653,1,1,Season_1884,Home4A,Vis4AK,day_002,5.0,bottom,4555.0,Right,624.0,,,54.7419,61.1124,52.0878,76.671,16.73000961864637,1.6569567390984976,16.647754088908094,pickoff,731
2918,1884_002_Vis4AK_Home4A,130,35.0,4479103,1,6,Season_1884,Home4A,Vis4AK,day_002,5.0,bottom,4555.0,Right,624.0,,,59.4039,63.0852,55.4109,70.6485,10.025720276369174,0.1960440537562072,10.023803359453279,after,731
2919,1884_002_Vis4AK_Home4A,131,35.0,4501653,1,1,Season_1884,Home4A,Vis4AK,day_002,5.0,bottom,4555.0,Right,624.0,,,,,52.5861,76.3119,16.138620970206834,1.760492215118303,16.042311366524075,before,732
2920,1884_002_Vis4AK_Home4A,132,,4523303,1,6,Season_1884,Home4A,Vis4AK,day_002,0.0,,4555.0,Right,624.0,,,59.3916,63.264,55.2105,72.2991,11.370555969696463,0.8183346748116771,11.34107011793864,pickoff,732
2921,1884_002_Vis4AK_Home4A,133,35.0,4539903,1,6,Season_1884,Home4A,Vis4AK,day_002,5.0,bottom,4555.0,Right,624.0,,,61.1877,62.3433,55.3248,72.1818,11.207152817732068,0.817593658833579,11.177290140684143,after,732
2928,1884_005_Vis4AL_Home4A,57,12.0,1538196,1,6,Season_1884,Home4A,Vis4AL,day_005,2.0,bottom,4940.0,Right,901.0,,,60.7731,62.7414,56.0055,71.1627,9.990748997948051,0.5884472455533278,9.973404402670168,before,734
2929,1884_005_Vis4AL_Home4A,58,12.0,1557996,1,1,Season_1884,Home4A,Vis4AL,day_005,2.0,bottom,4940.0,Right,901.0,,,58.8168,64.0383,52.2078,76.0554,16.177907466665772,1.310910901122506,16.12470783020016,pickoff,734
2930,1884_005_Vis4AL_Home4A,134,29.0,3866346,1,1,Season_1884,Home4A,Vis4AL,day_005,4.0,bottom,4940.0,Right,460.0,,,58.9581,62.4546,53.7441,75.7329,14.977027716472982,2.1802442180247152,14.817486101554803,after,734
2949,1884_005_Vis4AL_Home4A,289,0.0,9292612,1,6,Season_1884,Home4A,Vis4AL,day_005,0.0,,8503.0,Right,636.0,,,59.5752,61.5939,55.1478,72.5283,11.586175975273292,0.9343241832084539,11.548441975031604,before,737
2950,1884_005_Vis4AL_Home4A,290,0.0,9317162,1,6,Season_1884,Home4A,Vis4AL,day_005,0.0,,8503.0,Right,636.0,,,60.9882,60.8448,55.101,72.5547,11.636464973951494,0.9194634790115715,11.60008206870813,pickoff,737
2951,1884_005_Vis4AL_Home4A,291,60.0,9339812,1,1,Season_1884,Home4A,Vis4AL,day_005,8.0,bottom,8503.0,Right,636.0,,,60.4875,63.5652,53.994,75.0141,14.250948979278537,1.8544666288897267,14.129773541438459,after,737
2958,1884_006_Vis4AL_Home4A,276,69.0,8982681,1,1,Season_1884,Home4A,Vis4AL,day_006,9.0,top,964.0,Right,6966.0,,,58.1646,66.2019,52.6269,77.3106,16.91004151295909,2.4897949664945394,16.725741388495106,before,739
2959,1884_006_Vis4AL_Home4A,277,69.0,9007827,1,6,Season_1884,Home4A,Vis4AL,day_006,9.0,top,964.0,Right,6966.0,,,59.8851,62.9094,55.1997,74.4969,13.1278751403264,2.3515600448530853,12.915543776994078,pickoff,739
2960,1884_006_Vis4AL_Home4A,278,69.0,9030729,1,1,Season_1884,Home4A,Vis4AL,day_006,9.0,top,964.0,Right,6966.0,,,59.3715,64.7274,49.3872,78.9918,20.24173251181825,1.358481897348912,20.196095217011017,after,739
2970,1884_014_Vis4AM_Home4A,206,51.0,6911041,1,1,Season_1884,Home4A,Vis4AM,day_014,6.0,top,811.0,Right,6038.0,,,59.8812,63.1338,52.2684,75.3333,15.590457320104495,0.8478409088240214,15.567386590026095,before,741
2971,1884_014_Vis4AM_Home4A,262,63.0,8988391,1,1,Season_1884,Home4A,Vis4AM,day_014,7.0,bottom,2662.0,Left,337.0,,,57.6822,65.7873,55.851,73.5123,11.94745781704208,2.1256389335905355,11.75684513013606,pickoff,741
2972,1884_014_Vis4AM_Home4A,263,63.0,9003041,1,6,Season_1884,Home4A,Vis4AM,day_014,7.0,bottom,2662.0,Left,337.0,,,57.1701,65.7492,58.8177,67.872,5.662572320950962,0.2864791329083344,5.655320945482056,after,741
2976,1884_015_Vis4AM_Home4A,23,6.0,713125,1,6,Season_1884,Home4A,Vis4AM,day_015,1.0,bottom,6395.0,Right,467.0,,,62.0754,63.1449,58.59,71.8089,9.091261035191975,2.884367360046517,8.621569006990441,before,743
2977,1884_015_Vis4AM_Home4A,24,6.0,731325,1,6,Season_1884,Home4A,Vis4AM,day_015,1.0,bottom,6395.0,Right,467.0,,,61.4178,64.4571,58.5606,70.2948,7.77444142044944,1.801834933136396,7.5627594351353835,pickoff,743
2978,1884_015_Vis4AM_Home4A,25,6.0,752775,1,1,Season_1884,Home4A,Vis4AM,day_015,1.0,bottom,6395.0,Right,467.0,,,58.1031,65.292,56.1738,74.5221,12.627727382629063,3.06380176045513,12.250412957228498,after,743
2979,1884_015_Vis4AM_Home4A,26,6.0,783825,1,6,Season_1884,Home4A,Vis4AM,day_015,1.0,bottom,6395.0,Right,467.0,,,59.9571,63.0219,57.2166,71.6427,9.633756632280061,1.7885500710366165,9.46627463648689,before,744
2980,1884_015_Vis4AM_Home4A,27,6.0,801875,1,1,Season_1884,Home4A,Vis4AM,day_015,1.0,bottom,6395.0,Right,467.0,,,59.1126,64.4391,55.1265,75.6198,14.10922642422326,3.086655467258919,13.767455404556083,pickoff,744
2981,1884_015_Vis4AM_Home4A,36,10.0,1076375,1,1,Season_1884,Home4A,Vis4AM,day_015,1.0,bottom,6395.0,Right,460.0,,,57.7401,65.3583,53.7003,76.7646,15.84626761259572,2.8723607137000653,15.583765308178652,after,744
2985,1884_015_Vis4AM_Home4A,58,15.0,1845825,1,6,Season_1884,Home4A,Vis4AM,day_015,2.0,bottom,6395.0,Right,868.0,,,60.0132,63.2043,56.5023,72.7074,10.91586826825975,2.0257094689044792,10.72626128702778,before,746
2986,1884_015_Vis4AM_Home4A,59,15.0,1861625,1,1,Season_1884,Home4A,Vis4AM,day_015,2.0,bottom,6395.0,Right,868.0,,,58.4508,64.7109,53.9829,77.1579,16.020104519634067,3.349617491605039,15.666008153959753,pickoff,746
2987,1884_015_Vis4AM_Home4A,87,23.0,2767725,1,1,Season_1884,Home4A,Vis4AM,day_015,3.0,top,722.0,Right,4185.0,,,58.1739,64.0539,56.5674,75.1725,13.005764683785417,3.8004646114924805,12.438102095850205,after,746
2988,1884_015_Vis4AM_Home4A,88,24.0,2808875,1,6,Season_1884,Home4A,Vis4AM,day_015,3.0,top,722.0,Right,6038.0,,,59.5161,61.7961,55.3194,72.2916,11.294533851381384,0.8907264460869305,11.259356168016064,before,747
2989,1884_015_Vis4AM_Home4A,89,24.0,2828525,1,6,Season_1884,Home4A,Vis4AM,day_015,3.0,top,722.0,Right,6038.0,,,60.4542,62.3892,55.6668,72.3165,11.093871573531038,1.155894901772938,11.033489632299265,pickoff,747
2990,1884_015_Vis4AM_Home4A,90,24.0,2850175,1,1,Season_1884,Home4A,Vis4AM,day_015,3.0,top,722.0,Right,6038.0,,,59.4264,64.2672,50.7171,76.3164,17.36143753754279,0.4309732522439866,17.356087561021642,after,747
2997,1884_016_Vis4AN_Home4A,116,29.0,4177835,1,1,Season_1884,Home4A,Vis4AN,day_016,4.0,bottom,5860.0,Right,835.0,,,57.3588,64.6578,54.4875,75.2448,14.14778920149717,2.368101338793098,13.948191113517419,before,749
2998,1884_016_Vis4AN_Home4A,117,29.0,4198385,1,6,Season_1884,Home4A,Vis4AN,day_016,4.0,bottom,5860.0,Right,835.0,,,60.0489,60.8094,58.1436,69.9168,7.686342641334689,1.239472585830451,7.58574788066244,pickoff,749
2999,1884_016_Vis4AN_Home4A,118,29.0,4215585,1,1,Season_1884,Home4A,Vis4AN,day_016,4.0,bottom,5860.0,Right,835.0,,,57.4092,65.1528,54.6603,73.8438,12.916624269908915,1.509042756354347,12.828171050055985,after,749
3000,1884_016_Vis4AN_Home4A,121,30.0,4318635,1,1,Season_1884,Home4A,Vis4AN,day_016,4.0,bottom,5860.0,Right,835.0,,,57.3015,65.1543,54.7467,75.0573,13.84613044066825,2.4214612199895904,13.63274930966188,before,750
3001,1884_016_Vis4AN_Home4A,122,30.0,4340335,1,6,Season_1884,Home4A,Vis4AN,day_016,4.0,bottom,5860.0,Right,835.0,,,59.8005,61.4196,57.7482,71.1252,8.909237356811193,1.8047720739590998,8.724523370423022,pickoff,750
3002,1884_016_Vis4AN_Home4A,123,30.0,4363585,1,1,Season_1884,Home4A,Vis4AN,day_016,4.0,bottom,5860.0,Right,835.0,,,57.3249,65.1423,55.5351,74.8491,13.239129080872356,2.8376492788900256,12.931445603257782,after,750
3003,1884_016_Vis4AN_Home4A,135,34.0,4846435,1,1,Season_1884,Home4A,Vis4AN,day_016,5.0,top,933.0,Right,2409.0,,,55.9902,67.3074,53.7969,74.3289,13.834573676843101,1.2335173245791724,13.77947255267643,before,751
3004,1884_016_Vis4AN_Home4A,136,34.0,4869735,1,6,Season_1884,Home4A,Vis4AN,day_016,5.0,top,933.0,Right,2409.0,,,60.6048,61.1676,57.537,69.8466,7.9971077621850215,0.7577230173230219,7.961129843748236,pickoff,751
3005,1884_016_Vis4AN_Home4A,137,34.0,4891185,1,1,Season_1884,Home4A,Vis4AN,day_016,5.0,top,933.0,Right,2409.0,,,54.3288,66.7251,52.9503,75.2919,15.116146853613191,1.3050372504870171,15.059706951824834,after,751
3030,1884_018_Vis4AN_Home4A,146,42.0,4911728,1,1,Season_1884,Home4A,Vis4AN,day_018,6.0,top,811.0,Right,9655.0,,,59.559,63.7968,48.8634,78.1965,20.00092017408199,0.42738848491075954,19.99635333987089,before,755
3031,1884_018_Vis4AN_Home4A,169,46.0,5582428,1,1,Season_1884,Home4A,Vis4AN,day_018,6.0,bottom,6125.0,Left,636.0,,,56.5086,64.8186,53.6634,73.4208,13.235172994713741,0.5016373183690304,13.225663091158017,pickoff,755
3032,1884_018_Vis4AN_Home4A,170,47.0,5615928,1,6,Season_1884,Home4A,Vis4AN,day_018,6.0,bottom,6125.0,Left,636.0,,,60.4848,64.1172,56.1249,69.5004,8.718520755839261,0.4918909495419729,8.704633677746509,after,755
3033,1884_018_Vis4AN_Home4A,171,47.0,5629428,1,1,Season_1884,Home4A,Vis4AN,day_018,6.0,bottom,6125.0,Left,636.0,,,57.8946,64.1082,54.9969,71.2224,10.723627901507955,0.08886912287711358,10.723259655953452,before,756
3034,1884_026_Vis4AO_Home4A,33,10.0,1080148,1,1,Season_1884,Home4A,Vis4AO,day_026,2.0,top,933.0,Right,6299.0,,,55.9413,67.1832,52.3122,77.0409,16.88229361342824,2.0763082610448436,16.754127302104305,pickoff,756
3035,1884_026_Vis4AO_Home4A,34,10.0,1097998,1,6,Season_1884,Home4A,Vis4AO,day_026,2.0,top,933.0,Right,6299.0,,,60.2853,63.5766,56.1123,71.9091,10.49805496746897,1.187917603330588,10.430628450275526,after,756
3039,1884_027_Vis4AO_Home4A,195,59.0,7417100,1,6,Season_1884,Home4A,Vis4AO,day_027,7.0,bottom,5812.0,Left,337.0,,,59.8941,63.3291,56.3064,72.3006,10.694112834639443,1.6008082147462295,10.573621062795898,before,758
3040,1884_027_Vis4AO_Home4A,196,59.0,7435500,1,1,Season_1884,Home4A,Vis4AO,day_027,7.0,bottom,5812.0,Left,337.0,,,56.6586,63.4218,55.7901,73.7118,12.146764888232582,2.2220885889260975,11.941784605031373,pickoff,758
3041,1884_027_Vis4AO_Home4A,221,64.0,8209800,1,1,Season_1884,Home4A,Vis4AO,day_027,8.0,top,772.0,Right,4808.0,,,59.7216,63.639,53.6952,76.1439,15.33907383938157,2.433537698100087,15.144803746563564,after,758
3042,1884_027_Vis4AO_Home4A,222,64.0,8239750,1,6,Season_1884,Home4A,Vis4AO,day_027,8.0,top,772.0,Right,4808.0,,,60.2337,63.1569,56.8161,71.712,9.918655514231757,1.5515648319055935,9.796549075179168,before,759
3043,1884_027_Vis4AO_Home4A,223,64.0,8261850,1,1,Season_1884,Home4A,Vis4AO,day_027,8.0,top,772.0,Right,4808.0,,,59.3127,64.0569,53.292,76.7826,16.09331782945953,2.593846187952446,15.882910335113165,pickoff,759
3044,1884_027_Vis4AO_Home4A,225,64.0,8323700,1,1,Season_1884,Home4A,Vis4AO,day_027,8.0,top,772.0,Right,4808.0,,,59.2863,64.0371,53.6388,76.2342,15.445353057797025,2.4566335023750248,15.248733813500992,after,759
3048,1884_028_Vis4AO_Home4A,34,13.0,1083803,1,6,Season_1884,Home4A,Vis4AO,day_028,2.0,top,389.0,Right,7216.0,,,59.0253,62.7555,55.0764,70.9194,10.45436164096115,0.2446223521452985,10.451499281195536,before,761
3049,1884_028_Vis4AO_Home4A,35,13.0,1106503,1,6,Season_1884,Home4A,Vis4AO,day_028,2.0,top,389.0,Right,7216.0,,,59.6622,62.5572,55.2021,70.9233,10.367249746195947,0.15225869635297,10.366131611617943,pickoff,761
3050,1884_028_Vis4AO_Home4A,36,13.0,1131753,1,1,Season_1884,Home4A,Vis4AO,day_028,2.0,top,389.0,Right,7216.0,,,57.8475,65.325,52.9731,73.5111,13.774292824678874,0.07273630268942186,13.77410077828208,after,761
3051,1884_028_Vis4AO_Home4A,82,23.0,2535801,1,1,Season_1884,Home4A,Vis4AO,day_028,3.0,top,389.0,Right,2871.0,,,56.7891,65.9877,55.3317,74.9154,13.404197031154089,2.7391010949102355,13.12134990166262,before,762
3052,1884_028_Vis4AO_Home4A,83,23.0,2558101,1,6,Season_1884,Home4A,Vis4AO,day_028,3.0,top,389.0,Right,2871.0,,,60.3864,62.8329,56.2572,72.0168,10.495169273527704,1.3667481272494988,10.405795387026405,pickoff,762
3053,1884_028_Vis4AO_Home4A,84,23.0,2578851,1,1,Season_1884,Home4A,Vis4AO,day_028,3.0,top,389.0,Right,2871.0,,,58.5162,64.9596,54.6321,75.5403,14.310354799934206,2.67838868617163,14.057470915701295,after,762
3066,1884_030_Vis4AP_Home4A,156,47.0,4553922,1,6,Season_1884,Home4A,Vis4AP,day_030,6.0,bottom,6142.0,Left,460.0,,,59.1831,61.656,59.655,69.1551,6.24275203816394,1.7831183376790276,5.982678497448514,before,765
3067,1884_030_Vis4AP_Home4A,157,47.0,4570122,1,1,Season_1884,Home4A,Vis4AP,day_030,6.0,bottom,6142.0,Left,460.0,,,58.0515,63.3558,55.2417,74.7822,13.341636621119616,2.5815379188661027,13.089496923237979,pickoff,765
3068,1884_030_Vis4AP_Home4A,201,61.0,6160972,1,1,Season_1884,Home4A,Vis4AP,day_030,8.0,bottom,6142.0,Left,901.0,,,58.6221,65.3067,51.9951,75.7539,16.08684808220678,0.9478587148983642,16.058899248597058,after,765
3075,1884_031_Vis4AP_Home4A,81,35.0,4387312,1,6,Season_1884,Home4A,Vis4AP,day_031,5.0,top,933.0,Right,4670.0,,,59.664,61.4913,57.9366,69.84,7.746041799525744,1.0380268768560155,7.676175073754153,before,767
3076,1884_031_Vis4AP_Home4A,82,35.0,4411435,1,1,Season_1884,Home4A,Vis4AP,day_031,5.0,top,933.0,Right,4670.0,,,57.9945,64.5312,55.2996,74.3298,12.933524198763465,2.305635353497745,12.726354301869073,pickoff,767
3077,1884_033_Vis4AP_Home4A,84,25.0,2661413,1,1,Season_1884,Home4A,Vis4AP,day_033,4.0,top,612.0,Right,7733.0,,,55.5084,66.3909,52.7694,77.1645,16.708081057081333,2.4889693951876852,16.52165257956416,after,767
3078,1884_033_Vis4AP_Home4A,85,25.0,2682113,1,6,Season_1884,Home4A,Vis4AP,day_033,4.0,top,612.0,Right,7733.0,,,59.8866,62.8263,55.5426,72.0675,10.979424165683731,0.8927557739770321,10.943068223219235,before,768
3079,1884_033_Vis4AP_Home4A,86,25.0,2703963,1,1,Season_1884,Home4A,Vis4AP,day_033,4.0,top,612.0,Right,7733.0,,,58.7733,65.271,53.3856,75.969,15.37989702046148,2.0901538806233826,15.237207392278773,pickoff,768
3080,1884_033_Vis4AP_Home4A,237,63.0,7857763,1,1,Season_1884,Home4A,Vis4AP,day_033,8.0,bottom,6142.0,Left,638.0,,,59.0457,63.9336,55.5279,73.7214,12.303119131748662,2.0418599573697884,12.132499671728402,after,768
3081,1884_033_Vis4AP_Home4A,238,63.0,7876363,1,6,Season_1884,Home4A,Vis4AP,day_033,8.0,bottom,6142.0,Left,638.0,,,61.0083,61.3482,59.5587,69.8181,6.877294039082522,2.179296441130783,6.522870558402542,before,769
3082,1884_033_Vis4AP_Home4A,239,63.0,7898063,1,1,Season_1884,Home4A,Vis4AP,day_033,8.0,bottom,6142.0,Left,638.0,,,58.9278,64.866,55.8795,74.6715,12.907001685131982,2.9587013798434425,12.563310815422517,pickoff,769
